code,codeName,trade,tradeTimestamp,pctChangeRate,openPctChangeRate,entityPctChangeRate,ylimitupdays,limitupdays,jsjl,xcjw,jssb,cjs,dwcjs,lastDayLimitUpTime,firstLimitUpDays,isGestationLine,isBrokenPlate,isSmallHighOpen,isWeak,isLongShadow,isUpBroken,isFirstUpBroken,isDownBroken,isFirstDownBroken,isHalf,isBottom,isPreSt,isMedium,blockCodeList,industryBlockCodeList,blockCategoryCodeList,ybreakLimitUpDays
300068.XSHE,南都电源,10.78,,-1.1009,1.65,-2.71,0,0,0.0,143.94,7.69,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885571.DDBK', '885775.DDBK', '886032.DDBK', '885556.DDBK', '885611.DDBK', '885887.DDBK', '885694.DDBK', '885710.DDBK', '885806.DDBK', '885921.DDBK', '886004.DDBK', '885823.DDBK', '885431.DDBK', '885928.DDBK', '885941.DDBK', '885355.DDBK', '885944.DDBK', '885552.DDBK']",['980474.ZHBK'],"['000003.BKDL', '000038.BKDL', '000026.BKDL', '000035.BKDL', '000006.BKDL', '000011.BKDL', '000027.BKDL', '000001.BKDL', '000025.BKDL', '000033.BKDL']",0
300067.XSHE,安诺其,3.77,,-7.598,-6.86,-0.79,1,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"['886048.DDBK', '885757.DDBK', '885957.DDBK', '886019.DDBK', '885690.DDBK', '885832.DDBK', '885700.DDBK', '885953.DDBK', '885888.DDBK', '885756.DDBK', '885426.DDBK', '885420.DDBK', '885787.DDBK', '885809.DDBK', '886050.DDBK', '885633.DDBK', '885563.DDBK', '885412.DDBK', '886068.DDBK', '885728.DDBK', '885544.DDBK', '885797.DDBK']",['980364.ZHBK'],"['000012.BKDL', '000003.BKDL', '000036.BKDL', '000023.BKDL', '000011.BKDL', '000010.BKDL', '000031.BKDL', '000004.BKDL', '000022.BKDL', '000034.BKDL', '000013.BKDL', '000029.BKDL']",0
300128.XSHE,锦富技术,3.14,,-2.7864,0.0,-2.79,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885694.DDBK', '886021.DDBK', '885710.DDBK', '885806.DDBK', '885800.DDBK', '885789.DDBK', '885992.DDBK', '885355.DDBK', '885531.DDBK']","['980357.ZHBK', '980474.ZHBK']","['000038.BKDL', '000035.BKDL', '000006.BKDL', '000011.BKDL', '000001.BKDL', '000017.BKDL', '000029.BKDL']",0
300046.XSHE,台基股份,14.97,,-0.9921,0.66,-1.64,0,0,0.0,5.04,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['885908.DDBK', '885929.DDBK', '885675.DDBK', '885948.DDBK', '885756.DDBK']",['980357.ZHBK'],"['000035.BKDL', '000031.BKDL', '000033.BKDL', '000029.BKDL']",0
688297.XSHG,中无人机,28.01,,-1.2689,0.28,-1.55,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '886021.DDBK', '885741.DDBK', '883304.DDBK', '885595.DDBK', '885700.DDBK', '885564.DDBK', '885728.DDBK', '886030.DDBK']",['980363.ZHBK'],"['000038.BKDL', '000027.BKDL', '000037.BKDL', '000034.BKDL', '000017.BKDL', '000013.BKDL']",0
002625.XSHE,光启技术,19.707,,6.0638,2.69,3.36,0,0,0.0,0.0,0.01,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885743.DDBK', '885957.DDBK', '885650.DDBK', '885700.DDBK', '885564.DDBK', '886067.DDBK', '885869.DDBK', '885694.DDBK', '885806.DDBK', '885745.DDBK', '883304.DDBK', '885355.DDBK', '885728.DDBK', '885544.DDBK', '885744.DDBK']","['980372.ZHBK', '980363.ZHBK']","['000038.BKDL', '000036.BKDL', '000023.BKDL', '000006.BKDL', '000031.BKDL', '000027.BKDL', '000037.BKDL', '000004.BKDL', '000022.BKDL', '000034.BKDL', '000001.BKDL', '000013.BKDL']",0
300411.XSHE,金盾股份,9.55,,0.2099,1.47,-1.24,0,0,0.0,3.91,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885571.DDBK', '885743.DDBK', '885924.DDBK', '885426.DDBK', '886066.DDBK', '885562.DDBK', '885700.DDBK', '885728.DDBK', '886067.DDBK']",['980365.ZHBK'],"['000035.BKDL', '000018.BKDL', '000027.BKDL', '000004.BKDL', '000034.BKDL', '000013.BKDL']",0
002194.XSHE,武汉凡谷,8.19,,-1.087,-0.85,-0.24,0,0,0.0,19.29,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['885586.DDBK', '885694.DDBK', '885806.DDBK', '885413.DDBK', '885545.DDBK', '885700.DDBK', '886035.DDBK', '885556.DDBK']",['980376.ZHBK'],"['000012.BKDL', '000038.BKDL', '000006.BKDL', '000015.BKDL', '000027.BKDL', '000013.BKDL', '000025.BKDL']",0
300185.XSHE,通裕重工,1.77,,-1.6667,-0.56,-1.12,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885571.DDBK', '885996.DDBK', '885514.DDBK', '885739.DDBK', '886021.DDBK', '886052.DDBK', '885427.DDBK', '885700.DDBK', '885935.DDBK', '885641.DDBK', '885694.DDBK', '885531.DDBK', '885544.DDBK']",['980474.ZHBK'],"['000038.BKDL', '000036.BKDL', '000035.BKDL', '000023.BKDL', '000011.BKDL', '000004.BKDL', '000017.BKDL', '000013.BKDL', '000033.BKDL']",0
300382.XSHE,斯莱克,7.25,,4.6176,-0.43,5.07,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885694.DDBK', '885710.DDBK', '885517.DDBK', '885929.DDBK', '885789.DDBK', '885431.DDBK', '885888.DDBK']",['980365.ZHBK'],"['000038.BKDL', '000035.BKDL', '000010.BKDL', '000027.BKDL', '000033.BKDL']",0
002129.XSHE,TCL中环,7.59,,-1.4286,-0.39,-1.04,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885878.DDBK', '883300.DDBK', '886053.DDBK', '885675.DDBK', '885619.DDBK', '885869.DDBK', '885694.DDBK', '885745.DDBK', '885958.DDBK', '885376.DDBK', '885494.DDBK', '885897.DDBK', '885531.DDBK', '885544.DDBK']",['980474.ZHBK'],"['000038.BKDL', '000036.BKDL', '000035.BKDL', '000023.BKDL', '000018.BKDL', '000006.BKDL', '000031.BKDL', '000037.BKDL', '000029.BKDL', '000033.BKDL']",0
301419.XSHE,阿莱德,21.89,,-0.9054,-1.54,0.64,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885840.DDBK', '885598.DDBK', '885905.DDBK', '885556.DDBK']",['980376.ZHBK'],"['000026.BKDL', '000032.BKDL', '000025.BKDL']",0
600212.XSHG,绿能慧充,4.5,,-0.4425,-1.99,1.58,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885921.DDBK', '885431.DDBK', '885461.DDBK', '886001.DDBK']","['980474.ZHBK', '980352.ZHBK']","['000035.BKDL', '000027.BKDL']",0
688048.XSHG,长光华芯,23.63,,-1.7872,0.37,-2.15,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '886033.DDBK', '885806.DDBK', '885929.DDBK', '885756.DDBK']",['980357.ZHBK'],"['000006.BKDL', '000031.BKDL', '000037.BKDL', '000033.BKDL']",0
300093.XSHE,金刚光伏,10.81,,-3.5682,0.09,-3.65,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885878.DDBK', '885386.DDBK', '885694.DDBK', '885941.DDBK', '885920.DDBK', '885531.DDBK', '886006.DDBK']","['980474.ZHBK', '980368.ZHBK']","['000038.BKDL', '000035.BKDL', '000007.BKDL', '000033.BKDL']",0
300380.XSHE,安硕信息,17.7,,5.4199,0.89,4.49,0,0,0.0,9.62,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['885806.DDBK', '886041.DDBK', '886013.DDBK', '885568.DDBK', '885797.DDBK', '885923.DDBK', '885452.DDBK']","['980753.ZHBK', '980366.ZHBK']","['000012.BKDL', '000003.BKDL', '000006.BKDL', '000016.BKDL']",0
688118.XSHG,普元信息,11.42,,-2.8912,0.17,-3.06,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885942.DDBK', '885362.DDBK', '885980.DDBK', '886041.DDBK', '886013.DDBK', '885568.DDBK', '885452.DDBK']","['980753.ZHBK', '980366.ZHBK']","['000003.BKDL', '000006.BKDL', '000031.BKDL', '000016.BKDL']",0
600550.XSHG,保变电气,9.19,,7.9906,2.82,5.03,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['885520.DDBK', '885571.DDBK', '885514.DDBK', '886021.DDBK', '885425.DDBK', '885595.DDBK', '885311.DDBK', '885744.DDBK', '885948.DDBK']",['980474.ZHBK'],"['000035.BKDL', '000037.BKDL', '000004.BKDL', '000017.BKDL']",0
301213.XSHE,观想科技,27.7,,1.4228,-0.48,1.91,0,0,0.0,3.56,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['885975.DDBK', '885757.DDBK', '885908.DDBK', '885517.DDBK', '886017.DDBK', '885929.DDBK', '885946.DDBK', '885790.DDBK', '885700.DDBK', '885312.DDBK', '885709.DDBK', '885820.DDBK', '886076.DDBK', '886013.DDBK', '885728.DDBK', '886002.DDBK', '885452.DDBK']","['980363.ZHBK', '980753.ZHBK', '980366.ZHBK']","['000012.BKDL', '000003.BKDL', '000031.BKDL', '000016.BKDL', '000034.BKDL', '000013.BKDL', '000033.BKDL', '000025.BKDL']",0
300310.XSHE,宜通世纪,4.33,,-0.6881,-0.69,0.0,0,0,0.0,49.13,0.0,0.0,1.0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,"['885459.DDBK', '885790.DDBK', '885556.DDBK', '885869.DDBK', '885887.DDBK', '885312.DDBK', '885806.DDBK', '885963.DDBK', '885783.DDBK', '885662.DDBK', '885765.DDBK', '885531.DDBK', '885452.DDBK']","['980753.ZHBK', '980376.ZHBK']","['000003.BKDL', '000023.BKDL', '000035.BKDL', '000006.BKDL', '000031.BKDL', '000019.BKDL', '000027.BKDL', '000016.BKDL', '000009.BKDL', '000025.BKDL']",0
600198.XSHG,大唐电信,6.39,,9.9828,6.88,2.9,1,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['885459.DDBK', '886021.DDBK', '885574.DDBK', '885595.DDBK', '885675.DDBK', '885564.DDBK', '886067.DDBK', '885556.DDBK', '885756.DDBK', '885956.DDBK', '885520.DDBK', '885945.DDBK', '885942.DDBK', '885312.DDBK', '885333.DDBK', '885362.DDBK', '885766.DDBK', '885378.DDBK', '885413.DDBK', '885454.DDBK', '885662.DDBK', '885494.DDBK', '885452.DDBK']","['980357.ZHBK', '980376.ZHBK']","['000003.BKDL', '000014.BKDL', '000018.BKDL', '000015.BKDL', '000027.BKDL', '000031.BKDL', '000016.BKDL', '000037.BKDL', '000017.BKDL', '000025.BKDL', '000029.BKDL']",0
300397.XSHE,天和防务,7.58,,-1.9405,-0.65,-1.3,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885743.DDBK', '885957.DDBK', '885517.DDBK', '885574.DDBK', '885790.DDBK', '885500.DDBK', '885700.DDBK', '885730.DDBK', '886035.DDBK', '886067.DDBK', '885556.DDBK', '885756.DDBK', '885423.DDBK', '885426.DDBK', '885887.DDBK', '886036.DDBK', '885694.DDBK', '885806.DDBK', '885963.DDBK', '886050.DDBK', '886076.DDBK', '885728.DDBK', '885736.DDBK', '885452.DDBK']",['980363.ZHBK'],"['000008.BKDL', '000018.BKDL', '000019.BKDL', '000016.BKDL', '000034.BKDL', '000013.BKDL', '000003.BKDL', '000038.BKDL', '000014.BKDL', '000006.BKDL', '000031.BKDL', '000027.BKDL', '000033.BKDL', '000025.BKDL']",0
688776.XSHG,国光电气,36.48,,-2.0408,0.48,-2.51,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885571.DDBK', '885743.DDBK', '885929.DDBK', '885574.DDBK', '886065.DDBK', '885700.DDBK']",['980363.ZHBK'],"['000035.BKDL', '000037.BKDL', '000013.BKDL', '000033.BKDL', '000025.BKDL']",0
300620.XSHE,光库科技,31.42,,-1.8432,-0.06,-1.78,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885827.DDBK', '886033.DDBK', '885537.DDBK', '885694.DDBK', '885739.DDBK', '886021.DDBK', '885730.DDBK', '885796.DDBK', '885736.DDBK', '885556.DDBK', '885756.DDBK']",['980376.ZHBK'],"['000038.BKDL', '000023.BKDL', '000031.BKDL', '000027.BKDL', '000016.BKDL', '000004.BKDL', '000017.BKDL', '000033.BKDL', '000025.BKDL']",0
000151.XSHE,中成股份,10.12,,0.2973,-3.27,3.69,0,0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,"['885840.DDBK', '885514.DDBK', '886021.DDBK', '885741.DDBK', '885595.DDBK', '885919.DDBK', '885494.DDBK', '885410.DDBK', '885965.DDBK', '885412.DDBK', '885544.DDBK']","['980374.ZHBK', '980345.ZHBK']","['000036.BKDL', '000026.BKDL', '000018.BKDL', '000011.BKDL', '000004.BKDL', '000017.BKDL']",0
300080.XSHE,易成新能,2.98,,-6.2893,-3.77,-2.61,0,0,0.0,104.12,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['886003.DDBK', '885936.DDBK', '885694.DDBK', '886021.DDBK', '885710.DDBK', '885921.DDBK', '885789.DDBK', '885781.DDBK', '885531.DDBK', '885544.DDBK']","['980365.ZHBK', '980474.ZHBK']","['000038.BKDL', '000036.BKDL', '000035.BKDL', '000017.BKDL']",0
688311.XSHG,盟升电子,17.24,,-2.2121,0.06,-2.27,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885574.DDBK', '885700.DDBK', '886076.DDBK']",['980363.ZHBK'],"['000037.BKDL', '000013.BKDL', '000025.BKDL']",0
603016.XSHG,新宏泰,16.33,,-6.5255,-1.55,-5.06,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['886021.DDBK', '885425.DDBK']",['980474.ZHBK'],"['000035.BKDL', '000017.BKDL']",0
600163.XSHG,中闽能源,4.24,,-0.2353,-0.94,0.71,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885740.DDBK', '885936.DDBK', '885641.DDBK', '886021.DDBK', '885617.DDBK', '885461.DDBK', '886005.DDBK', '885531.DDBK', '885939.DDBK']","['980750.ZHBK', '980336.ZHBK', '980362.ZHBK']","['000023.BKDL', '000035.BKDL', '000027.BKDL', '000037.BKDL', '000004.BKDL', '000017.BKDL']",0
688498.XSHG,源杰科技,90.04,,4.225,-1.39,5.69,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885945.DDBK', '886033.DDBK', '885598.DDBK', '885806.DDBK', '885756.DDBK', '885907.DDBK']",['980357.ZHBK'],"['000006.BKDL', '000027.BKDL', '000031.BKDL', '000037.BKDL', '000032.BKDL']",0
688182.XSHG,灿勤科技,10.78,,-3.3184,-0.45,-2.88,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885806.DDBK', '885929.DDBK', '885574.DDBK', '885893.DDBK', '885940.DDBK', '885556.DDBK']",['980376.ZHBK'],"['000006.BKDL', '000037.BKDL', '000017.BKDL', '000033.BKDL', '000025.BKDL']",0
002178.XSHE,延华智能,3.45,,-0.8621,-0.86,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885993.DDBK', '885517.DDBK', '885522.DDBK', '885919.DDBK', '886041.DDBK', '885619.DDBK', '885956.DDBK', '885423.DDBK', '885887.DDBK', '885312.DDBK', '885981.DDBK', '885402.DDBK', '885806.DDBK', '885766.DDBK', '885378.DDBK', '885539.DDBK', '885765.DDBK', '885820.DDBK', '885923.DDBK', '885452.DDBK']","['980338.ZHBK', '980366.ZHBK', '980343.ZHBK']","['000012.BKDL', '000003.BKDL', '000008.BKDL', '000011.BKDL', '000006.BKDL', '000019.BKDL', '000027.BKDL', '000016.BKDL', '000009.BKDL', '000033.BKDL', '000025.BKDL']",0
300810.XSHE,中科海讯,15.33,,-1.9194,0.0,-1.92,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885426.DDBK', '885517.DDBK', '885929.DDBK', '885700.DDBK', '885728.DDBK', '885756.DDBK']","['980363.ZHBK', '980753.ZHBK']","['000031.BKDL', '000034.BKDL', '000013.BKDL', '000033.BKDL']",0
002516.XSHE,旷达科技,3.75,,-2.8497,0.26,-3.1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['885945.DDBK', '886024.DDBK', '885936.DDBK', '885694.DDBK', '886009.DDBK', '885834.DDBK', '885574.DDBK', '885545.DDBK', '885531.DDBK', '885556.DDBK', '885756.DDBK']",['980372.ZHBK'],"['000038.BKDL', '000035.BKDL', '000027.BKDL', '000031.BKDL', '000009.BKDL', '000025.BKDL']",0
002189.XSHE,中光学,15.25,,-0.7807,-0.33,-0.46,0,0,0.0,35.8,0.0,0.0,1.0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,"['886021.DDBK', '885595.DDBK', '885545.DDBK', '885700.DDBK', '886046.DDBK', '885759.DDBK', '885543.DDBK', '885816.DDBK', '886059.DDBK', '885423.DDBK', '885537.DDBK', '885806.DDBK', '885741.DDBK', '885709.DDBK', '886061.DDBK', '885941.DDBK', '885736.DDBK', '886002.DDBK']","['980363.ZHBK', '980357.ZHBK']","['000012.BKDL', '000008.BKDL', '000014.BKDL', '000010.BKDL', '000006.BKDL', '000027.BKDL', '000017.BKDL', '000013.BKDL', '000033.BKDL']",0
601865.XSHG,福莱特,15.44,,-3.8605,-3.11,-0.77,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '883303.DDBK', '885745.DDBK', '883300.DDBK', '885832.DDBK', '885494.DDBK', '885531.DDBK']","['980474.ZHBK', '980368.ZHBK']","['000018.BKDL', '000035.BKDL', '000037.BKDL', '000004.BKDL']",0
002865.XSHE,钧达股份,35.79,,-2.8502,0.0,-2.85,0,0,0.0,8.91,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['885869.DDBK', '885694.DDBK', '885894.DDBK', '883304.DDBK', '886053.DDBK', '885431.DDBK', '886007.DDBK', '885531.DDBK']","['980372.ZHBK', '980474.ZHBK']","['000038.BKDL', '000023.BKDL', '000035.BKDL', '000027.BKDL', '000004.BKDL']",0
600537.XSHG,亿晶光电,2.22,,-2.6316,0.0,-2.63,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['885520.DDBK', '885869.DDBK', '885936.DDBK', '885958.DDBK', '885920.DDBK', '886007.DDBK', '885531.DDBK']",['980474.ZHBK'],"['000023.BKDL', '000035.BKDL', '000037.BKDL']",0
